Bangladesh,bangladesh,864,1,0.07594350473535778,0.023886831275720173,61.908614540466424,0.33217592592592593,0.22106481481481483,0.15625,0.07060185185185185,0.06597222222222222,0.05439814814814815,0.03356481481481482,0.04282407407407408,0.023148148148148147
Barbados,barbados,672,1,0.08547405739044764,0.024560846560846564,78.42209750566897,0.36904761904761907,0.18154761904761904,0.13988095238095238,0.11904761904761904,0.05654761904761905,0.047619047619047616,0.03273809523809524,0.026785714285714284,0.026785714285714284
Belarus,belarus,781,2,0.29889805734027997,0.0763016076255513,958.994239664503,0.5505761843790012,0.05121638924455826,0.034571062740076826,0.03585147247119078,0.05121638924455826,0.046094750320102434,0.03969270166453265,0.088348271446863,0.10243277848911651
Belgium,belgium,696,1,0.07441892016486151,0.016924648786717754,59.44790328973448,0.3089080459770115,0.2442528735632184,0.11925287356321838,0.07614942528735633,0.06752873563218391,0.05316091954022988,0.03735632183908046,0.04885057471264368,0.04454022988505747
Belize,belize,535,0,0.043385278971020964,0.012782969885773631,20.20480216612806,0.31588785046728973,0.2,0.11962616822429907,0.07102803738317758,0.07289719626168224,0.059813084112149535,0.07663551401869159,0.044859813084112146,0.03925233644859813
Benin,benin,170,0,0.0539988338801502,0.013934640522875817,31.2995847750865,0.28823529411764703,0.16470588235294117,0.12941176470588237,0.1411764705882353,0.08235294117647059,0.06470588235294118,0.03529411764705882,0.058823529411764705,0.029411764705882353
Bhutan,bhutan,489,2,0.10672257667496161,0.025731424676209955,122.25944446535432,0.3987730061349693,0.18200408997955012,0.13701431492842536,0.08793456032719836,0.06134969325153374,0.053169734151329244,0.032719836400818,0.028629856850715747,0.018404907975460124
Bolivia,bolivia,771,1,0.08119690808235665,0.021468511312869292,70.76993514915699,0.36835278858625164,0.1504539559014267,0.09208819714656291,0.08819714656290532,0.0622568093385214,0.07782101167315175,0.04539559014267185,0.0609597924773022,0.054474708171206226
Bosnia and Herzegovina,bosnia-and-herzegovina,670,0,0.027648657372376054,0.008119402985074624,8.205742927155262,0.2865671641791045,0.1925373134328358,0.11492537313432835,0.1044776119402985,0.08208955223880597,0.058208955223880594,0.06716417910447761,0.04776119402985075,0.04626865671641791
Botswana,botswana,208,0,0.04576850029251623,0.012589743589743593,22.4855325443787,0.2692307692307692,0.18269230769230768,0.10096153846153846,0.09615384615384616,0.09615384615384616,0.07692307692307693,0.0673076923076923,0.0625,0.04807692307692308
Brazil,brazil,864,1,0.08934000667483355,0.02171707818930041,85.67651148834017,0.22569444444444445,0.1724537037037037,0.14814814814814814,0.13657407407407407,0.08796296296296297,0.0787037037037037,0.07175925925925926,0.05092592592592592,0.02662037037037037
Brunei Darussalam,brunei,414,2,0.1205525435709833,0.025703703703703704,155.99927139489841,0.41545893719806765,0.17391304347826086,0.12318840579710146,0.06763285024154589,0.06763285024154589,0.04106280193236715,0.050724637681159424,0.028985507246376812,0.028985507246376812
Bulgaria,bulgaria,865,0,0.03873137761552403,0.010883750802825954,16.102588793477917,0.3225433526011561,0.19537572254335261,0.130635838150289,0.09942196531791908,0.06589595375722543,0.047398843930635835,0.04508670520231214,0.05086705202312139,0.04277456647398844
Burkina Faso,burkina-faso,529,1,0.095643254073511,0.024215921024994744,98.19254155038037,0.387523629489603,0.166351606805293,0.14744801512287334,0.08128544423440454,0.062381852551984876,0.052930056710775046,0.04725897920604915,0.03213610586011342,0.022684310018903593
Burundi,burundi,469,1,0.07693332694414723,0.016743899549869698,63.53292365464786,0.26439232409381663,0.24307036247334754,0.1300639658848614,0.10021321961620469,0.07036247334754797,0.06396588486140725,0.053304904051172705,0.031982942430703626,0.042643923240938165
Cambodia,cambodia,591,1,0.08079962227392533,0.021202105658958446,70.07909339471655,0.24196277495769883,0.17597292724196278,0.11505922165820642,0.12521150592216582,0.10998307952622674,0.10321489001692047,0.04060913705583756,0.049069373942470386,0.038917089678511
Cameroon,cameroon,199,1,0.070590480194726,0.021936348408710213,53.48870533572383,0.2864321608040201,0.19597989949748743,0.10552763819095477,0.11055276381909548,0.04020100502512563,0.09547738693467336,0.06030150753768844,0.02512562814070352,0.08040201005025126
Canada,canada,894,1,0.08563700978000896,0.021143922445935874,78.72139883588828,0.24384787472035793,0.22371364653243847,0.16778523489932887,0.09955257270693513,0.08053691275167785,0.06487695749440715,0.04138702460850112,0.0436241610738255,0.03355704697986577
Cape Verde,cape-verde,792,1,0.0685762912386392,0.01756677890011223,50.47982042648708,0.2537878787878788,0.14898989898989898,0.14015151515151514,0.10227272727272728,0.09090909090909091,0.07323232323232323,0.09848484848484848,0.047979797979797977,0.04419191919191919
Central African Republic,central-african-republic,216,1,0.06437252771296686,0.01909465020576132,44.48063100137174,0.33796296296296297,0.14814814814814814,0.1111111111111111,0.12962962962962962,0.07407407407407407,0.08333333333333333,0.032407407407407406,0.046296296296296294,0.037037037037037035
Chad,chad,476,2,0.11437838756785423,0.03265546218487395,140.4293072523127,0.3802521008403361,0.24369747899159663,0.10714285714285714,0.07983193277310924,0.0546218487394958,0.04831932773109244,0.03991596638655462,0.0273109243697479,0.018907563025210083
Chile,chile,873,0,0.029416121197068112,0.008467099401807308,9.288393933310504,0.3115693012600229,0.15693012600229095,0.13745704467353953,0.10996563573883161,0.07560137457044673,0.058419243986254296,0.0572737686139748,0.044673539518900345,0.048109965635738834
China,china,917,1,0.07495679037176248,0.01874518356961105,60.31034010434197,0.2584514721919302,0.22791712104689205,0.1515812431842966,0.09814612868047982,0.06324972737186478,0.04362050163576881,0.05670665212649945,0.04907306434023991,0.05016357688113413
Colombia,colombia,795,1,0.08846741694757347,0.024754716981132074,84.011068391282,0.3610062893081761,0.19371069182389938,0.10314465408805032,0.050314465408805034,0.04150943396226415,0.061635220125786164,0.06666666666666667,0.06540880503144654,0.05660377358490566
Comoros,comoros,419,0,0.03150602094203171,0.008573322726067359,10.655085241027335,0.29594272076372313,0.1766109785202864,0.1360381861575179,0.11455847255369929,0.057279236276849645,0.07637231503579953,0.05489260143198091,0.0477326968973747,0.0405727923627685
Congo (Brazzaville),congo-brazzaville,170,0,0.03702912709964964,0.010444444444444447,14.718269896193776,0.3058823529411765,0.18235294117647058,0.11764705882352941,0.08823529411764706,0.09411764705882353,0.06470588235294118,0.029411764705882353,0.058823529411764705,0.058823529411764705
Congo (Kinshasa),congo-kinshasa,599,0,0.05229626928019124,0.014986829901688,29.356970075334242,0.330550918196995,0.15358931552587646,0.14858096828046743,0.07011686143572621,0.0667779632721202,0.07345575959933222,0.05843071786310518,0.045075125208681135,0.05342237061769616
Costa Rica,costa-rica,573,2,0.1003600936744666,0.021205739771184808,108.11648797395303,0.39267015706806285,0.17975567190226877,0.08202443280977312,0.08202443280977312,0.07155322862129145,0.059336823734729496,0.04537521815008726,0.04712041884816754,0.04013961605584642
Côte d'Ivoire,cote-divoire,790,0,0.024027827441639053,0.007220815752461325,6.19724723601987,0.29873417721518986,0.17721518987341772,0.13037974683544304,0.10886075949367088,0.09240506329113925,0.05569620253164557,0.05063291139240506,0.04683544303797468,0.0379746835443038
Croatia,croatia,865,0,0.0208031975052743,0.005978163134232501,4.645473620902803,0.30289017341040464,0.16416184971098266,0.12716763005780346,0.09017341040462427,0.08323699421965318,0.06127167630057803,0.055491329479768786,0.06473988439306358,0.05086705202312139
Cuba,cuba,867,2,0.10963365345236799,0.030253235934896833,129.02016336543434,0.23990772779700115,0.11303344867358708,0.11534025374855825,0.09457900807381776,0.08073817762399077,0.10841983852364476,0.07958477508650519,0.10034602076124567,0.06805074971164937
Cyprus,cyprus,728,0,0.04686432095274196,0.013086691086691091,23.575150344161358,0.2857142857142857,0.20741758241758243,0.15247252747252749,0.09615384615384616,0.07005494505494506,0.06043956043956044,0.050824175824175824,0.042582417582417584,0.034340659340659344
Czech Republic,czech-republic,858,0,0.031143405131524263,0.00853716653716654,10.411229128292073,0.3146853146853147,0.1888111888111888,0.10372960372960373,0.08391608391608392,0.08158508158508158,0.06177156177156177,0.05944055944055944,0.05244755244755245,0.05128205128205128
Denmark,denmark,846,1,0.07037200509208508,0.01916837404780667,53.15812629590507,0.2565011820330969,0.13829787234042554,0.12411347517730496,0.1288416075650118,0.08156028368794327,0.06264775413711583,0.07801418439716312,0.06501182033096926,0.06264775413711583
Djibouti,djibouti,575,0,0.06026615670880342,0.013758454106280195,38.98672967863895,0.3565217391304348,0.17565217391304347,0.11304347826086956,0.08695652173913043,0.059130434782608696,0.06260869565217392,0.050434782608695654,0.057391304347826085,0.03826086956521739
Dominica,dominica,200,1,0.06079196666602217,0.015666666666666662,39.66999999999997,0.35,0.165,0.115,0.11,0.085,0.06,0.055,0.02,0.035
Dominican Republic,dominican-republic,799,1,0.06541249002965431,0.017277986371853706,45.929442811023165,0.2640801001251564,0.13516896120150187,0.13141426783479349,0.09887359198998748,0.10262828535669587,0.07509386733416772,0.060075093867334166,0.08010012515644556,0.052565707133917394
Ecuador,ecuador,739,1,0.07681718164096023,0.02183791910990828,63.341238699848574,0.3193504736129905,0.14614343707713126,0.07442489851150202,0.07577807848443843,0.08930987821380243,0.07036535859269283,0.06765899864682003,0.06224627875507442,0.08795669824086604
Egypt,egypt,738,2,0.14067949854027487,0.04216380608250527,212.43762472367268,0.34688346883468835,0.0921409214092141,0.06368563685636856,0.06233062330623306,0.06910569105691057,0.0948509485094851,0.06233062330623306,0.10975609756097561,0.0989159891598916
El Salvador,el-salvador,484,2,0.13362195265669272,0.03750413223140497,191.65733351547027,0.3925619834710744,0.24380165289256198,0.09297520661157024,0.06611570247933884,0.028925619834710745,0.03512396694214876,0.03305785123966942,0.05165289256198347,0.05371900826446281
Equatorial Guinea,equatorial-guinea,254,1,0.07124145287979529,0.0226246719160105,54.47978051956105,0.32677165354330706,0.12992125984251968,0.13385826771653545,0.11811023622047244,0.0984251968503937,0.047244094488188976,0.08267716535433071,0.027559055118110236,0.031496062992125984
Eritrea,eritrea,471,1,0.07566859840216351,0.021388535031847136,61.46122231688463,0.346072186836518,0.22717622080679406,0.11889596602972399,0.08067940552016985,0.06157112526539278,0.044585987261146494,0.04670912951167728,0.040339702760084924,0.03397027600849257
Estonia,estonia,783,1,0.06928181333681056,0.01958535547041294,51.52384984888,0.24776500638569604,0.1558109833971903,0.14814814814814814,0.10983397190293742,0.10472541507024266,0.08173690932311622,0.06768837803320563,0.05236270753512133,0.03065134099616858
Ethiopia,ethiopia,848,1,0.0621192703557224,0.015266247379454922,41.421183695265206,0.31014150943396224,0.12382075471698113,0.11084905660377359,0.12617924528301888,0.08608490566037735,0.07783018867924528,0.060141509433962265,0.06132075471698113,0.04363207547169811
Fiji,fiji,313,0,0.03949362463304426,0.011876464323748665,16.74263471098,0.3194888178913738,0.16613418530351437,0.10223642172523961,0.09904153354632587,0.09904153354632587,0.07987220447284345,0.051118210862619806,0.04472843450479233,0.038338658146964855
Finland,finland,764,0,0.052092938459897896,0.014086096567771964,29.129130780406246,0.2643979057591623,0.17146596858638743,0.11125654450261781,0.11518324607329843,0.07329842931937172,0.08507853403141362,0.08376963350785341,0.05235602094240838,0.04319371727748691
France,france,879,0,0.05492406983316473,0.014970800151687521,32.38137119308968,0.2684869169510808,0.2150170648464164,0.13765642775881684,0.09897610921501707,0.08532423208191127,0.05688282138794084,0.04664391353811149,0.038680318543799774,0.03754266211604096
Gabon,gabon,348,1,0.07968739384639541,0.023948914431673057,68.16305720702867,0.3218390804597701,0.21839080459770116,0.16954022988505746,0.09482758620689655,0.04310344827586207,0.05172413793103448,0.034482758620689655,0.040229885057471264,0.02586206896551724
Gambia,gambia,315,1,0.05689254812231254,0.017079365079365083,34.74406147644243,0.33015873015873015,0.17777777777777778,0.1523809523809524,0.1111111111111111,0.06031746031746032,0.06984126984126984,0.031746031746031744,0.02857142857142857,0.03492063492063492
Georgia,georgia,796,1,0.05415427650153049,0.015467336683417078,31.480043938284364,0.27386934673366836,0.16959798994974876,0.1444723618090452,0.11180904522613065,0.114321608040201,0.04773869346733668,0.04648241206030151,0.05025125628140704,0.0414572864321608
Germany,germany,887,1,0.06256340852987481,0.01593360891895278,42.01560455483126,0.34723788049605414,0.19616685456595265,0.09244644870349493,0.0777903043968433,0.0665163472378805,0.0665163472378805,0.05749718151071026,0.043968432919954906,0.05073280721533258
Ghana,ghana,511,0,0.047356320187412045,0.012688410524026958,24.072750257543422,0.29549902152641877,0.13894324853228962,0.1350293542074364,0.11937377690802348,0.0684931506849315,0.0821917808219178,0.06262230919765166,0.046966731898238745,0.050880626223091974
Greece,greece,844,1,0.09204899577625955,0.022368615060558192,90.9510931919769,0.29739336492890994,0.26066350710900477,0.14099526066350712,0.08056872037914692,0.05568720379146919,0.0533175355450237,0.04739336492890995,0.034360189573459717,0.02962085308056872
Grenada,grenada,241,1,0.07102737454583942,0.018694329183955742,54.152852395792124,0.35684647302904565,0.1825726141078838,0.11618257261410789,0.07053941908713693,0.05394190871369295,0.04149377593360996,0.06639004149377593,0.06224066390041494,0.04564315352697095
Guatemala,guatemala,853,1,0.07569033952834904,0.023709521948677866,61.496545507271044,0.26260257913247365,0.1477139507620164,0.12778429073856976,0.07502930832356389,0.06096131301289566,0.10785463071512309,0.08558030480656506,0.06916764361078546,0.06330597889800703
Guinea,guinea,528,0,0.04844989616793317,0.011986531986531983,25.19738751147841,0.2897727272727273,0.13636363636363635,0.125,0.11174242424242424,0.0946969696969697,0.08522727272727272,0.054924242424242424,0.054924242424242424,0.04734848484848485
Guinea-Bissau,guinea-bissau,395,1,0.06781307298206772,0.016528832630098453,49.36244512097422,0.30886075949367087,0.23544303797468355,0.11392405063291139,0.0810126582278481,0.08607594936708861,0.05822784810126582,0.030379746835443037,0.04810126582278481,0.0379746835443038
Guyana,guyana,766,1,0.05516058224007957,0.015637365825355378,32.66085105222613,0.30809399477806787,0.13446475195822455,0.1122715404699739,0.10182767624020887,0.06919060052219321,0.06005221932114883,0.07571801566579635,0.07571801566579635,0.06135770234986945
Haiti,haiti,515,0,0.03611842338549644,0.011339805825242718,14.003202940899232,0.31844660194174756,0.19029126213592232,0.1436893203883495,0.08737864077669903,0.06601941747572816,0.05825242718446602,0.05048543689320388,0.038834951456310676,0.04660194174757282
Holy See (Vatican City State),holy-see-vatican-city-state,13,2,0.3555304312468347,0.09116239316239319,1356.8235502958585,0.6153846153846154,0.15384615384615385,0.07692307692307693,0,0,0,0.15384615384615385,0,0
Honduras,honduras,601,2,0.10976245731484796,0.03117101127750047,129.32350192828923,0.2628951747088186,0.08985024958402663,0.10815307820299501,0.11148086522462562,0.09317803660565724,0.10316139767054909,0.09151414309484193,0.07820299500831947,0.059900166389351084
Hungary,hungary,696,0,0.030612982415009406,0.008735632183908045,10.059608931166593,0.28304597701149425,0.16522988505747127,0.12931034482758622,0.10057471264367816,0.07902298850574713,0.08333333333333333,0.04741379310344827,0.06321839080459771,0.04885057471264368
Iceland,iceland,578,0,0.047110234402116924,0.011315647827758556,23.823213563056,0.33391003460207613,0.14878892733564014,0.10380622837370242,0.09515570934256055,0.07785467128027682,0.0657439446366782,0.06401384083044982,0.058823529411764705,0.04844290657439446
India,india,879,0,0.03692497198708336,0.010227278473012262,14.635587575601086,0.3094425483503982,0.17178612059158135,0.14675767918088736,0.10921501706484642,0.055745164960182024,0.06484641638225255,0.04436860068259386,0.05460750853242321,0.04323094425483504
Indonesia,indonesia,866,2,0.10210603210774871,0.03087297921478059,111.91095786952835,0.23210161662817552,0.15935334872979215,0.1558891454965358,0.14318706697459585,0.11662817551963048,0.09122401847575058,0.03117782909930716,0.03926096997690531,0.03117782909930716
"Iran, Islamic Republic of",iran,893,2,0.10979970628574247,0.02659474928455892,129.41129122990947,0.3191489361702128,0.26539753639417696,0.10862262038073908,0.0425531914893617,0.04703247480403135,0.0671892497200448,0.06606942889137737,0.054871220604703244,0.029115341545352745
Iraq,iraq,882,2,0.10834973872704395,0.024682287729906775,126.01595950247064,0.20408163265306123,0.17573696145124718,0.15306122448979592,0.1349206349206349,0.07709750566893424,0.07482993197278912,0.07029478458049887,0.07596371882086168,0.034013605442176874
Ireland,ireland,773,1,0.0870160854517377,0.025967227253126345,81.2772306950792,0.258732212160414,0.1384217335058215,0.16688227684346701,0.1410090556274256,0.1073738680465718,0.05821474773609314,0.047865459249676584,0.03622250970245795,0.040103492884864166
Israel,israel,870,0,0.047780988600756566,0.013859514687100886,24.50643149689521,0.2770114942528736,0.15172413793103448,0.1206896551724138,0.09770114942528736,0.0896551724137931,0.0735632183908046,0.08505747126436781,0.06666666666666667,0.034482758620689655
Italy,italy,893,0,0.041572732085797245,0.011994027622247112,18.55183814889732,0.3269876819708847,0.1937290033594625,0.11982082866741321,0.07726763717805152,0.08734602463605823,0.055991041433370664,0.0593505039193729,0.048152295632698766,0.030235162374020158
Jamaica,jamaica,808,1,0.0629542688786016,0.017590759075907587,42.54222331144002,0.26113861386138615,0.16336633663366337,0.1051980198019802,0.09158415841584158,0.09777227722772278,0.1051980198019802,0.0655940594059406,0.0655940594059406,0.04455445544554455
Japan,japan,911,0,0.04827595299994652,0.014706915477497255,25.016786682105877,0.27332601536772777,0.18551042810098792,0.1163556531284303,0.12294182217343579,0.09989023051591657,0.07683863885839737,0.048298572996706916,0.03512623490669594,0.04171240395170143
Jordan,jordan,708,0,0.03809058487138394,0.01026867545511613,15.574176641450407,0.2966101694915254,0.16242937853107345,0.096045197740113,0.10875706214689265,0.096045197740113,0.07203389830508475,0.0635593220338983,0.05649717514124294,0.046610169491525424
Kazakhstan,kazakhstan,811,1,0.05270800499624566,0.015850664474585562,29.821052726003895,0.32552404438964244,0.16769420468557336,0.10110974106041924,0.07028360049321825,0.06535141800246609,0.06781750924784218,0.0690505548705302,0.059186189889025895,0.07151664611590629
Kenya,kenya,859,0,0.050947514919596135,0.012994179278230504,27.862226863139195,0.33760186263096625,0.15832363213038417,0.09545983701979045,0.09778812572759023,0.07217694994179279,0.06868451688009314,0.06635622817229336,0.046565774155995346,0.0570430733410943
Kiribati,kiribati,84,2,0.10616650282605075,0.03197883597883598,120.9887074829932,0.36904761904761907,0.14285714285714285,0.10714285714285714,0.047619047619047616,0.08333333333333333,0.09523809523809523,0.023809523809523808,0.03571428571428571,0.08333333333333333
Korea (North),korea-north,1,2,0.7244893297648223,0.15533333333333332,5634.220000000001,1,0,0,0,0,0,0,0,0
Korea (South),korea-south,907,1,0.0728539182948421,0.022447139532034793,56.97385978710239,0.2745314222712238,0.12899669239250275,0.1466372657111356,0.1256890848952591,0.10143329658213891,0.08930540242557883,0.0639470782800441,0.030871003307607496,0.03858875413450937
Republic of Kosovo,kosovo,751,0,0.04874936293378424,0.01388193519751443,25.509838138584875,0.33022636484687085,0.18242343541944075,0.09320905459387484,0.08788282290279627,0.07456724367509987,0.06125166444740346,0.07456724367509987,0.06125166444740346,0.03462050599201065
Kuwait,kuwait,785,1,0.07471637619811958,0.02203113941967445,59.92408535843238,0.28280254777070063,0.12993630573248408,0.09426751592356689,0.09681528662420383,0.10955414012738854,0.09681528662420383,0.07898089171974522,0.06878980891719745,0.04203821656050955
Kyrgyzstan,kyrgyzstan,715,0,0.035278013819566384,0.009457653457653453,13.359126607658062,0.27692307692307694,0.15804195804195803,0.12447552447552447,0.0979020979020979,0.09230769230769231,0.07132867132867132,0.07132867132867132,0.057342657342657345,0.05034965034965035
Lao PDR,lao-pdr,481,1,0.0594496545791241,0.01927003927003927,37.93748047423726,0.3367983367983368,0.19126819126819128,0.0997920997920998,0.08108108108108109,0.062370062370062374,0.08316008316008316,0.037422037422037424,0.04158004158004158,0.06444906444906445
Latvia,latvia,827,1,0.05463664092961036,0.015904070939137444,32.04334131174435,0.28053204353083433,0.1487303506650544,0.12333736396614269,0.09794437726723096,0.056831922611850064,0.09794437726723096,0.0761789600967352,0.05804111245465538,0.060459492140266025
Lebanon,lebanon,853,1,0.0749411027311955,0.018919369545395335,60.285098150242796,0.365767878077374,0.1570926143024619,0.11254396248534584,0.06916764361078546,0.07268464243845252,0.08440797186400938,0.06096131301289566,0.04220398593200469,0.035169988276670575
Lesotho,lesotho,301,0,0.0414755528321069,0.012924326319675154,18.465207006545178,0.28903654485049834,0.19601328903654486,0.11295681063122924,0.08305647840531562,0.07308970099667775,0.09302325581395349,0.04983388704318937,0.06312292358803986,0.03986710963455149
Liberia,liberia,338,1,0.06870942030764267,0.020585141354372123,50.676006442351465,0.34911242603550297,0.15976331360946747,0.14792899408284024,0.07100591715976332,0.09763313609467456,0.04142011834319527,0.04437869822485207,0.04437869822485207,0.038461538461538464
Libya,libya,642,2,0.12367254968056567,0.033397023191415715,164.17856018478074,0.2071651090342679,0.14330218068535824,0.10124610591900311,0.09813084112149532,0.1292834890965732,0.10903426791277258,0.09501557632398754,0.06853582554517133,0.048286604361370715
Liechtenstein,liechtenstein,634,1,0.06568700368711476,0.01694076410795654,46.31575177382599,0.3501577287066246,0.17823343848580442,0.14826498422712933,0.0946372239747634,0.061514195583596214,0.06309148264984227,0.04100946372239748,0.01892744479495268,0.04100946372239748
Lithuania,lithuania,861,0,0.024296602560182765,0.00727268034585108,6.336667408585484,0.3124274099883856,0.17770034843205576,0.1207897793263647,0.09407665505226481,0.07317073170731707,0.07897793263646923,0.06504065040650407,0.04529616724738676,0.0313588850174216
Luxembourg,luxembourg,666,1,0.09183063067110904,0.022959626292959626,90.52008386765145,0.37237237237237236,0.14414414414414414,0.07807807807807808,0.08258258258258258,0.07207207207207207,0.08258258258258258,0.05405405405405406,0.06606606606606606,0.046546546546546545
"Macedonia, Republic of",macedonia,839,1,0.08849269623826098,0.021936167395047015,84.05908705664416,0.35876042908224076,0.11203814064362336,0.13110846245530394,0.11561382598331346,0.06555423122765197,0.05601907032181168,0.04767580452920143,0.06436233611442194,0.04886769964243146
Madagascar,madagascar,412,1,0.07619063379854905,0.019398058252427183,62.31218587991326,0.24029126213592233,0.1941747572815534,0.15048543689320387,0.13106796116504854,0.08009708737864078,0.06553398058252427,0.043689320388349516,0.05825242718446602,0.03398058252427184
Malawi,malawi,762,0,0.016300679877051423,0.005101778944298629,2.852208375527862,0.29658792650918636,0.17191601049868765,0.1272965879265092,0.09186351706036745,0.08136482939632546,0.06167979002624672,0.06692913385826772,0.06036745406824147,0.04199475065616798
Malaysia,malaysia,895,1,0.05152197006977072,0.015279950341402853,28.494086326893665,0.3340782122905028,0.19664804469273742,0.12960893854748604,0.0782122905027933,0.08715083798882682,0.06927374301675977,0.035754189944134075,0.035754189944134075,0.0335195530726257
Maldives,maldives,724,2,0.16355357651525773,0.03584162062615101,287.1374933610086,0.4558011049723757,0.14226519337016574,0.09116022099447514,0.05939226519337017,0.06077348066298342,0.04281767955801105,0.05110497237569061,0.04419889502762431,0.052486187845303865
Mali,mali,822,0,0.022203765678997348,0.007175452825087864,5.292039592472225,0.30900243309002434,0.18004866180048662,0.13017031630170317,0.08637469586374696,0.0827250608272506,0.057177615571776155,0.06934306569343066,0.045012165450121655,0.040145985401459854
Malta,malta,833,1,0.0603583137100288,0.015160997732426308,39.106055262441146,0.3505402160864346,0.1644657863145258,0.09603841536614646,0.07923169267707082,0.08403361344537816,0.07322929171668667,0.05162064825930372,0.0468187274909964,0.05282112845138055
Marshall Islands,marshall-islands,16,2,0.13022355886341283,0.030611111111111113,182.03250000000003,0.25,0.25,0.125,0,0.0625,0.0625,0.0625,0.0625,0.0625
Mauritania,mauritania,772,0,0.029903191292239135,0.007526770293609674,9.598533651910126,0.3173575129533679,0.17746113989637305,0.13860103626943004,0.09844559585492228,0.07642487046632124,0.06735751295336788,0.03756476683937824,0.042746113989637305,0.042746113989637305
Mauritius,mauritius,367,2,0.11196832869175909,0.02741507720254314,134.5737037174528,0.40054495912806537,0.1444141689373297,0.12534059945504086,0.0653950953678474,0.07084468664850137,0.051771117166212535,0.0326975476839237,0.0326975476839237,0.06267029972752043
Mexico,mexico,793,1,0.09441804009264029,0.027933865769931336,95.69291321127962,0.25220680958385877,0.12610340479192939,0.13745271122320302,0.12862547288776796,0.1235813366960908,0.1008827238335435,0.0605296343001261,0.034047919293820936,0.03530895334174023
"Micronesia, Federated States of",micronesia,17,2,0.23219276843961661,0.0673856209150327,578.7182698961938,0.17647058823529413,0.29411764705882354,0.11764705882352941,0.058823529411764705,0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0
Moldova,moldova,787,0,0.04887712283730966,0.011904842580827333,25.64372317632945,0.32655654383735705,0.13850063532401524,0.13214739517153748,0.08513341804320203,0.07878017789072427,0.08386277001270648,0.05844980940279543,0.04701397712833545,0.04955527318932656
